n,x,y,val,a1,a2
467,55.692448,37.29581,0.431114096,3.571390579,0.431114096
468,55.774332,37.775406,1.266629014,9.728037838,1.266629014
469,55.655861,37.653199,0.577474643,0.577474643,5.93027072
470,55.682723,37.748575,2.290548843,2.77559337,2.290548843
471,55.714275,37.485487,5.357495019,5.357495019,7.669533892
472,55.787862,37.286025,0.057700674,8.6208773,0.057700674
473,55.773609,37.651325,6.001785973,9.787200962,6.001785973
474,55.682392,37.65496,2.748507625,2.748507625,5.863067752
475,55.79546,37.465651,6.912556002,7.999132602,6.912556002
476,55.672676,37.699528,1.953446886,1.953446886,4.162271697
477,55.676898,37.390703,2.298933345,2.298933345,4.052403813
478,55.720535,37.606212,5.869751114,5.869751114,7.723380221
479,55.792492,37.380139,3.649262332,8.242004182,3.649262332
480,55.78257,37.467469,6.981934194,9.05392191,6.981934194
481,55.663743,37.570632,1.222459075,1.222459075,9.081177826
482,55.64937,37.744733,0.046315807,0.046315807,2.437166561
483,55.721725,37.740662,2.592523336,5.96712887,2.592523336
484,55.71892,37.642929,5.737595588,5.737595588,6.322192626
485,55.854225,37.454398,3.190389879,3.190389879,6.483121026
486,55.656277,37.385274,0.611515943,0.611515943,3.845223285
487,55.669681,37.63372,1.708365895,1.708365895,6.673624839
488,55.825244,37.321055,1.394509277,5.561906476,1.394509277
489,55.734368,37.370342,3.275390968,7.001706156,3.275390968
490,55.82968,37.409045,4.752367941,5.198908387,4.752367941
491,55.859662,37.778057,1.165462025,2.745479913,1.165462025
492,55.667493,37.549897,1.529321752,1.529321752,9.872463193
493,55.750955,37.739456,2.638546493,8.359021149,2.638546493
494,55.701114,37.566257,4.280529768,4.280529768,9.248135795
495,55.652229,37.693577,0.280267912,0.280267912,4.389372696
496,55.660199,37.776211,0.932453388,0.932453388,1.235908747
497,55.892449,37.532441,0.062518156,0.062518156,9.461384053
498,55.689376,37.454443,3.320008674,3.320008674,6.484838308
499,55.66039,37.286478,0.074987979,0.948082927,0.074987979
500,55.727515,37.546924,6.440924843,6.440924843,9.985918288
501,55.786775,37.402004,4.483670557,8.709826561,4.483670557
502,55.89124,37.784457,0.161450683,0.161450683,0.921226368
503,55.846951,37.697266,3.785621642,3.785621642,4.248593737
504,55.840714,37.410476,4.295995647,4.295995647,4.806977507
505,55.882634,37.663304,0.865680069,0.865680069,5.544645515
506,55.696057,37.798003,0.404286336,3.866715219,0.404286336
507,55.840964,37.51159,4.275538135,4.275538135,8.665671915
508,55.815401,37.527217,6.367359631,6.367359631,9.262026698
509,55.682988,37.434703,2.797278333,2.797278333,5.731523954
510,55.891702,37.720099,0.123645201,0.123645201,3.377244869
511,55.883719,37.75424,0.776894468,0.776894468,2.074362125
512,55.738912,37.53255,7.373541891,7.373541891,9.465543691
513,55.680963,37.547621,2.631572487,2.631572487,9.959319498
514,55.811373,37.479249,6.696971061,6.696971061,7.43148045
515,55.75805,37.388821,3.980583265,8.939605334,3.980583265
516,55.78244,37.785684,0.874401813,9.064559816,0.874401813
517,55.677234,37.585062,2.326428241,2.326428241,8.530502744
518,55.827113,37.632431,5.408966118,5.408966118,6.722815427
519,55.833733,37.500795,4.867251206,4.867251206,8.253715053
520,55.780881,37.49109,7.883354577,9.192132859,7.883354577
521,55.788744,37.287232,0.103761992,8.548703198,0.103761992
522,55.700839,37.603531,4.258026505,4.258026505,7.825692065
523,55.711687,37.79709,0.439128079,5.145718857,0.439128079
524,55.860405,37.762478,1.759985041,2.684680188,1.759985041
525,55.774577,37.672763,5.183672846,9.707989477,5.183672846
526,55.746493,37.394454,4.195548805,7.993895478,4.195548805
527,55.8249,37.313283,1.097915601,5.590056013,1.097915601
528,55.786661,37.303081,0.7085887,8.719155187,0.7085887
529,55.72312,37.366929,3.145144671,6.081281786,3.145144671
530,55.878124,37.721737,1.234733582,1.234733582,3.314735806
531,55.67453,37.795731,0.490989994,2.105159794,0.490989994
532,55.680931,37.734366,2.628953926,2.628953926,2.832790163
533,55.751975,37.68051,4.888033216,8.442487797,4.888033216
534,55.831452,37.471413,5.053905544,5.053905544,7.132444417
535,55.691841,37.612799,3.52171974,3.52171974,7.472008304
536,55.687445,37.301855,0.661802307,3.161994853,0.661802307
537,55.812207,37.382751,3.748941009,6.628724801,3.748941009
538,55.794355,37.625534,6.986017509,8.089554804,6.986017509
539,55.669038,37.776056,1.24182383,1.655749175,1.24182383
540,55.655154,37.408981,0.5196208,0.5196208,4.749925584
541,55.871965,37.801038,0.288465208,1.738724842,0.288465208
542,55.741629,37.756873,1.973882049,7.595874129,1.973882049
543,55.877961,37.742211,1.24807188,1.24807188,2.533410675
544,55.824519,37.646584,5.621233261,5.621233261,6.182711168
545,55.72591,37.436231,5.789835217,6.309587617,5.789835217
546,55.76531,37.416862,5.050678899,9.533691476,5.050678899
547,55.700384,37.582752,4.220793833,4.220793833,8.618656551
548,55.786273,37.308578,0.918364232,8.750905245,0.918364232
549,55.864299,37.453939,2.366033984,2.366033984,6.46560475
550,55.7217,37.363194,3.002610269,5.965083119,3.002610269
551,55.685677,37.29515,0.405927294,3.017319329,0.405927294
552,55.781392,37.480048,7.461971745,9.150317705,7.461971745
553,55.853469,37.300686,0.617191137,3.252253395,0.617191137
554,55.66974,37.777186,1.198700972,1.713193868,1.198700972
555,55.712021,37.502992,5.173050092,5.173050092,8.337556575
556,55.733962,37.596666,6.968483157,6.968483157,8.087672968
557,55.715059,37.796522,0.460803993,5.421649776,0.460803993
558,55.87179,37.555461,1.753045101,1.753045101,9.660130819
559,55.712847,37.291321,0.25980568,5.240641711,0.25980568
560,55.771945,37.294567,0.383678952,9.923366161,0.383678952
561,55.658635,37.703805,0.804471194,0.804471194,3.999053587
562,55.707879,37.641177,4.834110037,4.834110037,6.389052137
563,55.66057,37.709224,0.962812335,0.962812335,3.792254677
564,55.73434,37.721953,3.306492852,6.999414915,3.306492852
565,55.886913,37.712301,0.515529297,0.515529297,3.674830752
566,55.892177,37.570956,0.084775929,0.084775929,9.068813396
567,55.658313,37.737243,0.778121919,0.778121919,2.722998603
568,55.761765,37.436831,5.81273231,9.243603959,5.81273231
569,55.651224,37.475836,0.198028714,0.198028714,7.301234153
570,55.755648,37.410345,4.801978309,8.74304956,4.801978309
571,55.835889,37.666565,4.690825624,4.690825624,5.420199815
572,55.837451,37.34587,2.341494875,4.563007091,2.341494875
573,55.724209,37.762486,1.759679746,6.170394707,1.759679746
574,55.752744,37.369579,3.246273498,8.505415103,3.246273498
575,55.718136,37.549137,5.673440831,5.673440831,9.901466177
576,55.650181,37.425856,0.112679975,0.112679975,5.39390632
577,55.690704,37.77714,1.200456415,3.428678977,1.200456415
578,55.779566,37.465932,6.923279474,9.299739371,6.923279474
579,55.683392,37.794263,0.547011548,2.830337672,0.547011548
580,55.850443,37.516307,3.499871118,3.499871118,8.845681227
581,55.876469,37.765817,1.37016231,1.37016231,1.632562719
582,55.787823,37.527114,8.624068672,8.624068672,9.25809603
583,55.779095,37.365167,3.077903542,9.338281324,3.077903542
584,55.843233,37.41903,4.089865758,4.089865758,5.133413728
585,55.782435,37.494595,8.017111761,9.064968966,8.017111761
586,55.676845,37.382583,2.294596353,2.294596353,3.742529823
587,55.836925,37.439097,4.606049695,4.606049695,5.899206997
588,55.695867,37.285385,0.033277108,3.85116751,0.033277108
589,55.784503,37.331251,1.783607208,8.895744428,1.783607208
590,55.819575,37.440054,5.93572786,6.025801014,5.93572786
591,55.753785,37.510985,8.590600182,8.590600182,8.642584013
592,55.744385,37.744234,2.45620931,7.821397739,2.45620931
593,55.801644,37.396915,4.289465048,7.49309559,4.289465048
594,55.815159,37.709498,3.781798338,6.387162502,3.781798338
595,55.797056,37.74271,2.514367926,7.868531846,2.514367926
596,55.737551,37.449979,6.314483938,7.262171197,6.314483938
597,55.774184,37.571859,9.034353272,9.740148685,9.034353272
598,55.649321,37.663233,0.042306134,0.042306134,5.547355004
599,55.808755,37.716865,3.5006602,6.911202124,3.5006602
600,55.829834,37.307158,0.864174445,5.18630656,0.864174445
601,55.683715,37.656587,2.856768777,2.856768777,5.800978469
602,55.864706,37.333083,1.853519665,2.332729155,1.853519665
603,55.690226,37.555809,3.389564214,3.389564214,9.646850505
604,55.729745,37.419502,5.151426107,6.623405848,5.151426107
605,55.682736,37.655251,2.776657161,2.776657161,5.851962662
606,55.890191,37.590614,0.247290403,0.247290403,8.318628311
607,55.813177,37.643328,6.306966059,6.549349656,6.306966059
608,55.716128,37.533611,5.509126096,5.509126096,9.506033384
609,55.857176,37.414021,2.94890941,2.94890941,4.942261164
610,55.872155,37.436597,1.723177133,1.723177133,5.803802444
611,55.770739,37.353463,2.631257585,9.977946802,2.631257585
612,55.861545,37.40371,2.591393934,2.591393934,4.548774624
613,55.84368,37.510533,4.053287727,4.053287727,8.62533487
614,55.653752,37.655967,0.404895073,0.404895073,5.824638798
615,55.875351,37.724133,1.461648303,1.461648303,3.223300082
616,55.726415,37.549804,6.350911791,6.350911791,9.876012242
617,55.678621,37.392566,2.439926517,2.439926517,4.123499286
618,55.868889,37.551762,1.990434067,1.990434067,9.801291396
619,55.691316,37.748215,2.304287099,3.478758966,2.304287099
620,55.783243,37.377361,3.543248792,8.998850288,3.543248792
621,55.674223,37.580983,2.080037969,2.080037969,8.686164813
622,55.889326,37.722704,0.318073393,0.318073393,3.277833324
623,55.880049,37.359906,1.077210741,1.077210741,2.8771342
624,55.70046,37.560328,4.227012917,4.227012917,9.474397234
625,55.750519,37.761542,1.795704505,8.323343248,1.795704505
626,55.891551,37.610351,0.136001538,0.136001538,7.565428443
627,55.663682,37.311505,1.030063883,1.217467442,1.030063883
628,55.663436,37.605335,1.19733725,1.19733725,7.756848139
629,55.703635,37.619933,4.486823317,4.486823317,7.19976187
630,55.696621,37.380738,3.672121263,3.912867366,3.672121263
631,55.815319,37.693339,4.398455209,6.374069695,4.398455209
632,55.840188,37.620356,4.339038251,4.339038251,7.18361942
633,55.792888,37.624079,7.041542959,8.209599483,7.041542959
634,55.713463,37.741383,2.565008663,5.29104902,2.565008663
635,55.78841,37.364456,3.050770487,8.576034434,3.050770487
636,55.71474,37.638429,5.395545991,5.395545991,6.493920822
637,55.668596,37.523257,1.619580294,1.619580294,9.110905885
638,55.80006,37.492141,7.622714384,7.622714384,7.923462651
639,55.76202,37.302506,0.686645652,9.264470621,0.686645652
640,55.775201,37.443379,6.062615917,9.656927527,6.062615917
641,55.814039,37.738482,2.675716107,6.478812155,2.675716107
642,55.688899,37.480163,3.280975741,3.280975741,7.466360354
643,55.734907,37.358887,2.838247304,7.045812552,2.838247304
644,55.879894,37.527543,1.089894398,1.089894398,9.274467452
645,55.66021,37.453261,0.933353518,0.933353518,6.439731035
646,55.820866,37.513672,5.920158423,5.920158423,8.745124827
647,55.82772,37.436318,5.35929528,5.35929528,5.793155296
648,55.777015,37.551914,9.508487822,9.508487822,9.795490799
649,55.853889,37.636967,3.217884775,3.217884775,6.549713405
650,55.781294,37.3906,4.048473146,9.15833705,4.048473146
651,55.746015,37.738605,2.671022203,7.954780716,2.671022203
652,55.739595,37.741892,2.545584296,7.429431813,2.545584296
653,55.748551,37.343859,2.264751452,8.162301716,2.264751452
654,55.711982,37.402633,4.507674342,5.16985872,4.507674342
655,55.707187,37.729824,3.006121156,4.777483644,3.006121156
656,55.699946,37.771421,1.418703872,4.184952273,1.418703872
657,55.851531,37.637481,3.410840026,3.410840026,6.530098229
658,55.890482,37.803044,0.211912594,0.223477859,0.211912594
659,55.658532,37.393719,0.796042699,0.796042699,4.167499866
660,55.870565,37.58415,1.853286908,1.853286908,8.565306325
661,55.720637,37.570514,5.878097779,5.878097779,9.085680921
662,55.833052,37.614418,4.922977468,4.922977468,7.410224315
663,55.87352,37.424619,1.611479119,1.611479119,5.346700147
664,55.817165,37.415818,5.010837957,6.223011428,5.010837957
665,55.833878,37.699904,4.147922852,4.855385849,4.147922852
666,55.767218,37.519197,8.95596889,9.689823206,8.95596889
667,55.72111,37.544024,5.916803391,5.916803391,9.90341243
668,55.706289,37.465077,4.704000262,4.704000262,6.890651117
669,55.717633,37.628763,5.632280317,5.632280317,6.862792987
670,55.776283,37.402691,4.509887728,9.568387416,4.509887728
671,55.877183,37.700735,1.311735656,1.311735656,4.116210378
672,55.710365,37.590923,5.037539534,5.037539534,8.306836309
673,55.810814,37.602041,6.742714057,6.742714057,7.882553178
674,55.708859,37.684127,4.750001908,4.914303483,4.750001908
675,55.674712,37.368115,2.120052862,2.120052862,3.190404592
676,55.864454,37.698491,2.353350327,2.353350327,4.201845506
677,55.790698,37.430035,5.553384572,8.388807286,5.553384572
678,55.777856,37.489861,7.836453698,9.439668752,7.836453698
679,55.724049,37.441658,5.996939422,6.1573019,5.996939422
680,55.727622,37.707424,3.860945955,6.449680658,3.860945955
681,55.799049,37.730785,2.969447646,7.705444562,2.969447646
682,55.770065,37.3851,3.838583128,9.92279335,3.838583128
683,55.704344,37.616033,4.54484082,4.54484082,7.348592974
684,55.780029,37.428745,5.504155822,9.261852059,5.504155822
685,55.794319,37.43159,5.612726204,8.092500685,5.612726204
686,55.816571,37.754417,2.067607483,6.271618476,2.067607483
687,55.742706,37.734646,2.822104853,7.68400509,2.822104853
688,55.714711,37.718381,3.442806878,5.393172919,3.442806878
689,55.827313,37.592426,5.392600109,5.392600109,8.249479091
690,55.759795,37.571879,9.033590035,9.082398766,9.033590035
691,55.792628,37.499452,8.202463727,8.230875295,8.202463727
692,55.889054,37.767487,0.340331166,0.340331166,1.568832477
693,55.664985,37.491733,1.324091993,1.324091993,7.907892628
694,55.668062,37.699827,1.575883048,1.575883048,4.150861312
695,55.714005,37.337103,2.006930187,5.335400906,2.006930187
696,55.713504,37.300208,0.598949787,5.294404052,0.598949787
697,55.76692,37.359523,2.862518222,9.665437852,2.862518222
698,55.812389,37.455865,6.539104418,6.613831733,6.539104418
699,55.697399,37.649751,3.976531142,3.976531142,6.06185268
700,55.879758,37.63994,1.101023285,1.101023285,6.43625831
701,55.804059,37.427323,5.449889712,7.295476026,5.449889712
702,55.681314,37.410086,2.660294834,2.660294834,4.792094397
703,55.893062,37.686817,0.012356337,0.012356337,4.647346609
704,55.650744,37.414143,0.158750292,0.158750292,4.946916906
705,55.864653,37.465672,2.337066147,2.337066147,6.913357401
706,55.728785,37.339972,2.116416452,6.544849003,2.116416452
707,55.677823,37.677682,2.374626139,2.374626139,4.995954847
708,55.68665,37.587694,3.096939965,3.096939965,8.43006083
709,55.698075,37.802152,0.245952939,4.031848254,0.245952939
710,55.818851,37.6655,5.460842155,6.085045968,5.460842155
711,55.729949,37.344753,2.29886812,6.640099178,2.29886812
712,55.719369,37.637057,5.774337279,5.774337279,6.546278841
713,55.781605,37.374974,3.452156525,9.132887905,3.452156525
714,55.689874,37.737895,2.698117096,3.360760037,2.698117096
715,55.829672,37.308502,0.915463933,5.199563028,0.915463933
716,55.810716,37.488825,6.750733402,6.750733402,7.796918051
717,55.737257,37.318898,1.312194228,7.238113163,1.312194228
718,55.835323,37.509633,4.737141431,4.737141431,8.590989231
719,55.885324,37.444946,0.645557242,0.645557242,6.122415491
720,55.778938,37.401893,4.479434594,9.351128641,4.479434594
721,55.837252,37.655325,4.57929127,4.57929127,5.849138688
722,55.875753,37.783261,0.966867907,1.428752624,0.966867907
723,55.811051,37.39189,4.097701895,6.723320336,4.097701895
724,55.706197,37.628401,4.696471898,4.696471898,6.876607567
725,55.892249,37.732761,0.078884165,0.078884165,2.894039887
726,55.765173,37.72795,3.077636409,9.52248076,3.077636409
727,55.702198,37.773225,1.349859946,4.369233539,1.349859946
728,55.798705,37.580737,7.733594098,7.733594098,8.695552621
729,55.858847,37.510517,2.812171401,2.812171401,8.624724281
730,55.738164,37.633128,6.696216637,7.312333016,6.696216637
731,55.860679,37.388818,2.662258755,2.662258755,3.98046878
732,55.763197,37.594915,8.154494318,9.360784586,8.154494318
733,55.786156,37.766737,1.597453843,8.76047936,1.597453843
734,55.780743,37.702981,4.030498928,9.203425406,4.030498928
735,55.754137,37.602696,7.857557185,8.619404359,7.857557185
736,55.879182,37.738434,1.148157392,1.148157392,2.677547874
737,55.677551,37.378956,2.352368366,2.352368366,3.604116897
738,55.694653,37.339956,2.115805863,3.751825833,2.115805863
739,55.701451,37.464653,4.308106494,4.308106494,6.874470505
740,55.654357,37.493751,0.454402252,0.454402252,7.984903183
741,55.740788,37.644315,6.269300341,7.527055059,6.269300341
742,55.684325,37.786795,0.83200403,2.906685106,0.83200403
743,55.760046,37.736502,2.751276513,9.102938108,2.751276513
744,55.723111,37.576454,6.080545315,6.080545315,8.858999702
745,55.759772,37.485417,7.666862564,9.080516675,7.666862564
746,55.72449,37.731736,2.933155754,6.19338895,2.933155754
747,55.650356,37.631687,0.127000233,0.127000233,6.751207822
748,55.76811,37.425013,5.361735905,9.762815608,5.361735905
749,55.847498,37.333936,1.886071698,3.740860607,1.886071698
750,55.794346,37.350757,2.527991696,8.090291274,2.527991696
751,55.875552,37.507629,1.445200463,1.445200463,8.514512941
752,55.656525,37.386029,0.631809794,0.631809794,3.87403546
753,55.844572,37.595606,3.980295325,3.980295325,8.128124499
754,55.70697,37.665813,4.759726524,4.759726524,5.448897505
755,55.67229,37.462613,1.921860488,1.921860488,6.796620389
756,55.719887,37.591105,5.816725243,5.816725243,8.299890857
757,55.856391,37.580445,3.013145997,3.013145997,8.706695873
758,55.785927,37.550571,8.779218441,8.779218441,9.846742125
759,55.742042,37.791499,0.652490822,7.629669939,0.652490822
760,55.713848,37.560587,5.322553588,5.322553588,9.464513322
